Canada;Ship Harbour;Not Threatened With Loss;47°21' 53°52' W
Canada;Shoal;Not Threatened With Loss;50°54' 56°16' W
Canada;Shoal Arm;Not Threatened With Loss;49°24' 55°45' W
Canada;Shoal Harbour;Not Threatened With Loss;48°11' 53°59' W
Canada;Simmons (aka, Rattling);Not Threatened With Loss;47°39' 55°29' W
Canada;Sops Arm;Not Threatened With Loss;49°26' 55°48' W
Canada;Soufflets;Not Threatened With Loss;50°25' 56°30' W
Canada;South;Not Threatened With Loss;45°36' 61°55' W
Canada;South;Not Threatened With Loss;47°32' 53°17' W
Canada;South;Not Threatened With Loss;49°26' 56°5' W
Canada;South;Not Threatened With Loss;49°35' 56°9' W
Canada;South East;Not Threatened With Loss;47°13' 53°55' W
Canada;South East;Not Threatened With Loss;47°55' 55°45' W
Canada;South West;Not Threatened With Loss;47°37' 55°28' W
Canada;Southern Bay;Not Threatened With Loss;48°23' 53°40' W
Canada;Southwest;Not Threatened With Loss;48°21' 53°54' W
Canada;Southwest;Not Threatened With Loss;48°20' 54°9' W
Canada;Southwest;Not Threatened With Loss;49°6' 53°41' W
Canada;Southwest (and Bottom);Not Threatened With Loss;48°30' 58°16' W
Canada;Spread Eagle;Not Threatened With Loss;47°32' 53°37' W
Canada;St Charles;Not Threatened With Loss;52°15' 55°46' W
Canada;St Genevieve;Not Threatened With Loss;51°8' 56°47' W
Canada;St Lewis;Not Threatened With Loss;52°26' 56°11' W
Canada;St Mary's;Not Threatened With Loss;45°2' 61°53' W
Canada;St Mary's (aka, Trout);Not Threatened With Loss;52°18' 55°50' W
Canada;St Michaels;Not Threatened With Loss;54°41' 57°47' W
Canada;St Shott's;Not Threatened With Loss;46°38' 53°36' W
Canada;Stag Bay;Not Threatened With Loss;54°48' 58°46' W
Canada;Sud-Ouest;Not Threatened With Loss;48°21' 68°46' W
Canada;Tabusintac;Not Threatened With Loss;47°20' 64°58' W
Canada;Taylors Bay;Not Threatened With Loss;46°52' 55°43' W
Canada;Taylors Bay (aka, Taylors Brook);Not Threatened With Loss;47°33' 55°39' W
Canada;Terra Nova;Not Threatened With Loss;48°40' 54°0' W
Canada;Terrenceville;Not Threatened With Loss;47°41' 54°42' W
Canada;Tetagouche;Not Threatened With Loss;47°38' 65°41' W
Canada;Tides;Not Threatened With Loss;47°7' 55°16' W
Canada;Tidnish;Not Threatened With Loss;45°59' 64°3' W
Canada;Tillard;Not Threatened With Loss;45°40' 60°55' W
Canada;Timber;Not Threatened With Loss;46°4' 64°3' W
Canada;Tom Luscombe (aka, T. L. Brook);Not Threatened With Loss;54°21' 58°14' W
Canada;Tommy's Arm;Not Threatened With Loss;49°28' 55°53' W
Canada;Torrent;Not Threatened With Loss;50°36' 57°10' W
Canada;Tracadie;Not Threatened With Loss;47°29' 64°52' W
Canada;Traverse;Not Threatened With Loss;48°51' 54°6' W
Canada;Traverspine;Not Threatened With Loss;53°17' 60°17' W
Canada;Trout;Not Threatened With Loss;49°28' 58°8' W
Canada;Trouty;Not Threatened With Loss;48°20' 53°24' W
Canada;Tukialik;Not Threatened With Loss;54°44' 58°26' W
Canada;Tynemouth;Not Threatened With Loss;45°17' 65°39' W
Canada;Upper;Not Threatened With Loss;51°28' 55°38' W
Canada;Vaureal;Not Threatened With Loss;49°37' 62°36' W
Canada;Veco;Not Threatened With Loss;51°0' 58°59' W
Canada;Wallace;Not Threatened With Loss;45°33' 63°33' W
Canada;Washicoutai;Not Threatened With Loss;50°15' 60°50' W
Canada;Watshishou;Not Threatened With Loss;50°16' 62°41' W
Canada;Watson's;Not Threatened With Loss;51°34' 56°0' W
Canada;Watson's;Not Threatened With Loss;47°53' 54°5' W
Canada;Waugh;Not Threatened With Loss;45°44' 63°18' W
Canada;Wawaig;Not Threatened With Loss;45°11' 67°9' W
Canada;West;Not Threatened With Loss;45°35' 62°2' W
Canada;West;Not Threatened With Loss;45°40' 62°46' W
Canada;West;Not Threatened With Loss;51°13' 56°5' W
Canada;West (aka, Double);Not Threatened With Loss;54°23' 58°6' W
Canada;West (aka, Northwest);Not Threatened With Loss;47°10' 55°15' W
Canada;West (aka, Riverhead Brook);Not Threatened With Loss;49°26' 56°8' W
Canada;West Arm (aka, Western Arm);Not Threatened With Loss;49°21' 55°28' W
Canada;Western;Not Threatened With Loss;49°49' 57°51' W
Canada;Western Arm;Not Threatened With Loss;49°49' 56°31' W
Canada;Western Arm (aka, West River);Not Threatened With Loss;51°11' 56°45' W
Canada;White Bear;Not Threatened With Loss;53°37' 57°30' W
Canada;White Bear;Not Threatened With Loss;47°47' 57°16' W
Canada;White Bear Arm (aka, Main);Not Threatened With Loss;52°51' 56°12' W
Canada;Wild Cove;Not Threatened With Loss;49°49' 56°35' W
Canada;Windmill;Not Threatened With Loss;49°17' 53°34' W
Canada;York;Not Threatened With Loss;48°49' 64°34' W
Canada;A Mars;Restored;48°20' 70°53' W
Canada;Alma (aka, Upper Salmon);Restored;45°36' 64°57' W
Canada;Aux Rochers;Restored;50°1' 66°52' W
Canada;Cap-Chat;Restored;49°6' 66°41' W
Canada;Des Escoumins;Restored;48°21' 69°24' W
Canada;Exploits;Restored;49°4' 55°20' W
Canada;Gaspereau;Restored;46°14' 65°51' W
Canada;Jacques-Cartier;Restored;46°40' 71°45' W
Canada;Matane;Restored;48°51' 67°32' W
Canada;Morell;Restored;46°25' 62°41' W
Canada;Mushamush;Restored;44°27' 64°23' W
Canada;Ouelle;Restored;47°25' 70°2' W
Canada;Point Wolfe;Restored;45°33' 65°1' W
Canada;Salmon;Restored;46°13' 65°53' W
Canada;Salmon;Restored;44°3' 66°10' W
Canada;St Croix;Restored;45°6' 67°6' W
Canada;Barachois;Status Unknown;46°21' 60°32' W
Canada;Beaver;Status Unknown;44°0' 66°9' W
Canada;Black;Status Unknown;45°41' 61°6' W
Canada;Blues;Status Unknown;45°56' 61°9' W
Canada;Chebogue;Status Unknown;43°46' 66°5' W
Canada;Exploits;Status Unknown;49°4' 55°20' W
Canada;False Bay;Status Unknown;45°38' 61°0' W
Canada;Frenchvale;Status Unknown;46°8' 60°19' W
Canada;George;Status Unknown;45°44' 60°50' W
Canada;Gerratt;Status Unknown;45°55' 59°58' W
Canada;Gillies;Status Unknown;46°1' 60°23' W
Canada;Grand Ruisseau (aka, Little Brook);Status Unknown;44°17' 66°6' W
Canada;Hubbards;Status Unknown;44°38' 64°3' W
Canada;Lewis;Status Unknown;45°59' 61°0' W
Canada;Little East;Status Unknown;44°34' 64°9' W
Canada;MacIntosh;Status Unknown;45°58' 60°31' W
Canada;MacKenzie;Status Unknown;45°52' 61°2' W
Canada;MacKinnons;Status Unknown;45°56' 60°54' W
Canada;McNabs;Status Unknown;45°42' 60°42' W
Canada;Memramcook;Status Unknown;45°52' 64°33' W
Canada;Northwest;Status Unknown;46°13' 60°4' W
Canada;Scotts;Status Unknown;45°46' 60°52' W
Canada;Southwest;Status Unknown;46°12' 60°4' W
Canada;Tantramar;Status Unknown;45°52' 64°20' W
Canada;Toms;Status Unknown;45°43' 60°43' W
Canada;Washabuck;Status Unknown;46°3' 60°51' W
Canada;Wilkie;Status Unknown;46°57' 60°27' W
Canada;Aconi;Threatened With Loss;46°19' 60°21' W
Canada;Annapolis;Threatened With Loss;44°42' 65°36' W
Canada;Annis;Threatened With Loss;43°51' 66°0' W
Canada;Apple;Threatened With Loss;45°28' 64°50' W
Canada;Aux Anglais;Threatened With Loss;49°15' 68°8' W
Canada;Bass;Threatened With Loss;45°24' 63°47' W
Canada;Bass;Threatened With Loss;45°24' 63°47' W
Canada;Betsiamites;Threatened With Loss;48°56' 68°38' W
Canada;Big Salmon;Threatened With Loss;45°25' 65°24' W
Canada;Bound;Threatened With Loss;50°20' 57°32' W
Canada;Chiganois;Threatened With Loss;45°22' 63°25' W
Canada;Country Harbour;Threatened With Loss;45°15' 61°48' W
Canada;Crooked;Threatened With Loss;45°44' 64°45' W
Canada;De Mont-Louis;Threatened With Loss;49°14' 65°44' W
Canada;Debert;Threatened With Loss;45°23' 63°32' W
Canada;Demoiselle;Threatened With Loss;45°49' 64°35' W
Canada;Denys;Threatened With Loss;45°51' 61°8' W
Canada;Dilgent;Threatened With Loss;45°24' 64°26' W
Canada;Du Calumet;Threatened With Loss;49°36' 67°14' W
Canada;Du Grand Pabos;Threatened With Loss;48°21' 64°42' W
Canada;Du Grand Pabos Ouest;Threatened With Loss;48°20' 64°44' W
Canada;Du Petit Pabos;Threatened With Loss;48°23' 64°36' W
Canada;East;Threatened With Loss;45°24' 63°47' W
Canada;East Taylor Bay;Threatened With Loss;44°52' 62°33' W
Canada;Economy;Threatened With Loss;45°23' 63°55' W
Canada;Ecum Secum;Threatened With Loss;44°59' 62°10' W
Canada;Folly;Threatened With Loss;45°23' 63°32' W
Canada;Fox;Threatened With Loss;45°24' 64°32' W
Canada;Franquelin;Threatened With Loss;49°17' 67°54' W
Canada;Gaspereau;Threatened With Loss;45°7' 64°17' W
Canada;Gaspereau;Threatened With Loss;45°2' 62°0' W
Canada;Goose;Threatened With Loss;45°31' 65°10' W
Canada;Goose;Threatened With Loss;45°32' 65°8' W
Canada;Great Village;Threatened With Loss;45°23' 63°37' W
Canada;Greville;Threatened With Loss;45°24' 64°32' W
Canada;Harrington;Threatened With Loss;45°25' 64°6' W
Canada;Hebert;Threatened With Loss;45°41' 64°23' W
Canada;Herbert;Threatened With Loss;45°0' 64°2' W
Canada;Hughes;Threatened With Loss;48°59' 57°54' W
Canada;Indian (aka, Eskasoni);Threatened With Loss;45°57' 60°36' W
Canada;Kennetcook;Threatened With Loss;45°3' 64°8' W
Canada;Kirby;Threatened With Loss;44°52' 62°28' W
Canada;Liscomb;Threatened With Loss;45°0' 62°6' W
Canada;Little Bass;Threatened With Loss;45°24' 63°55' W
Canada;Little Salmon;Threatened With Loss;45°28' 65°17' W
Canada;Maccan;Threatened With Loss;45°41' 64°20' W
Canada;Magaguadavic;Threatened With Loss;45°7' 66°54' W
Canada;Martins;Threatened With Loss;44°29' 64°20' W
Canada;Matamec;Threatened With Loss;50°17' 65°58' W
Canada;Meander;Threatened With Loss;45°0' 64°2' W
Canada;Medway;Threatened With Loss;44°8' 64°36' W
Canada;Meteghan;Threatened With Loss;44°13' 66°9' W
Canada;Mingan;Threatened With Loss;50°18' 63°59' W
Canada;Mira;Threatened With Loss;46°2' 59°58' W
Canada;Mistassini;Threatened With Loss;49°17' 67°57' W
Canada;Moose;Threatened With Loss;45°25' 64°11' W
Canada;Moser;Threatened With Loss;44°58' 62°15' W
Canada;Nabisipi;Threatened With Loss;50°14' 62°13' W
Canada;Nappan;Threatened With Loss;45°46' 64°15' W
Canada;North;Threatened With Loss;45°24' 64°5' W
Canada;North;Threatened With Loss;45°23' 63°18' W
Canada;Nouvelle;Threatened With Loss;48°7' 66°17' W
Canada;Parrsboro;Threatened With Loss;45°23' 64°19' W
Canada;Pentecote;Threatened With Loss;49°47' 67°10' W
Canada;Petitcodiac;Threatened With Loss;45°50' 64°33' W
Canada;Petite De La Trinite;Threatened With Loss;49°32' 67°14' W
Canada;Petite Port Daniel;Threatened With Loss;48°11' 64°58' W
Canada;Port Daniel Du Milieu;Threatened With Loss;48°12' 64°58' W
Canada;Port Daniel Nord;Threatened With Loss;48°11' 64°58' W
Canada;Portapique;Threatened With Loss;45°24' 63°43' W
Canada;Ramshead;Threatened With Loss;45°24' 64°28' W
Canada;Round Hill;Threatened With Loss;44°46' 65°26' W
Canada;Saint John;Threatened With Loss;45°58' 66°50' W
Canada;Saint John;Threatened with loss;45°58' 66°56' W
Canada;Salmon;Threatened With Loss;45°22' 63°22' W
Canada;Salmon;Threatened With Loss;45°21' 61°28' W
Canada;Sawmill;Threatened With Loss;45°45' 64°42' W
Canada;Shepody;Threatened With Loss;45°45' 64°40' W
Canada;Ship Harbour;Threatened With Loss;44°49' 62°53' W
Canada;Shubenacadie;Threatened With Loss;45°19' 63°29' W
Canada;Skye;Threatened With Loss;45°58' 61°7' W
Canada;Stewiacke;Threatened With Loss;45°8' 63°23' W
Canada;Sydney;Threatened With Loss;46°9' 60°12' W
Canada;Walton;Threatened With Loss;45°14' 64°1' W
Canada;Weldon;Threatened With Loss;45°57' 64°40' W
Canada;West;Threatened With Loss;45°40' 64°49' W
Canada;West;Threatened With Loss;44°55' 62°33' W
Canada;West;Threatened With Loss;46°13' 63°10' W
Canada;West Taylor Bay;Threatened With Loss;44°51' 62°37' W
EU-Denmark;Brede Å;Lost;55°7' 8°40' E
EU-Denmark;Gudenå;Lost;56°27' 10°0' E
EU-Denmark;Kongeå;Lost;55°23' 8°40' E
EU-Denmark;Sneum Å;Lost;55°27' 8°40' E
EU-Denmark;Vidå;Lost;54°58' 8°40' E
EU-Denmark;Ribe Å;Threatened with loss;55°20' 8°40' E
EU-Denmark;Skjern Å;Threatened with loss;55°55' 8°25' E
EU-Denmark;Storå;Threatened with loss;56°20' 8°20' E
EU-Denmark;Varde Å;Threatened with loss;55°35' 8°20' E
Faroe Islands;Dalsa;Not threatened with loss;62°15' 7°12' W
Faroe Islands;Fjardara;Not threatened with loss;62°12' 6°50' W
Faroe Islands;Leynara;Not threatened with loss;62°7' 7°2' W
Faroe Islands;Stora;Not threatened with loss;61°50' 6°47' W
Faroe Islands;Stora;Not threatened with loss;62°11' 7°2' W
EU-Germany;Eider;Maintained;54°18' 8°56' E
EU-Germany;Elbe;Maintained;53°53' 8°42' E
EU-Germany;Ems;Maintained;53°19' 7°14' E
EU-Germany;Rhine;Maintained;51°51' 6°7' E
EU-Germany;Schafflunder Mühlenstrom;Maintained;0°0' 0°0' E
EU-Germany;Weser;Maintained;53°33' 8°31' E
Greenland;Kapisillit;Not Threatened With Loss;64°26' 50°12' W
Iceland;Alfta;Not Threatened With Loss;64°34' 22°17' W
Iceland;Bjarasa;Not Threatened With Loss;63°46' 20°48' W
Iceland;Blanda;Not Threatened With Loss;65°41' 20°18' W
Iceland;Botnsa;Not Threatened With Loss;64°23' 20°20' W
Iceland;Breiddalsa;Not Threatened With Loss;64°45' 14°6' W
Iceland;Brynjudalsa;Not Threatened With Loss;64°22' 20°21' W
Iceland;Budardalsa;Not Threatened With Loss;65°19' 22°14' W
Iceland;Deildara;Not Threatened With Loss;66°26' 15°57' W
Iceland;Dunka;Not Threatened With Loss;65°2' 21°57' W
Iceland;Ellidaar;Not Threatened With Loss;64°7' 21°50' W
Iceland;Eviafjardara;Not Threatened With Loss;64°40' 19°5' W
Iceland;Faskrud;Not Threatened With Loss;65°10' 21°42' W
Iceland;Flekkudalsa;Not Threatened With Loss;65°10' 22°22' W
Iceland;Fljota;Not Threatened With Loss;66°6' 19°8' W
Iceland;Flokadalsa;Not Threatened With Loss;66°4' 19°10' W
Iceland;Fnjoska;Not Threatened With Loss;65°54' 18°8' W
Iceland;Froda;Not Threatened With Loss;64°55' 22°35' W
Iceland;Grenlaekur;Not Threatened With Loss;63°40' 17°46' W
Iceland;Haffjardara;Not Threatened With Loss;64°50' 22°24' W
Iceland;Hafralonsa;Not Threatened With Loss;66°9' 15°24' W
Iceland;Halla;Not Threatened With Loss;65°47' 20°17' W
Iceland;Haukadalsa;Not Threatened With Loss;65°3' 21°47' W
Iceland;Hiatara;Not Threatened With Loss;64°42' 22°20' W
Iceland;Hofsa;Not Threatened With Loss;65°42' 14°48' W
Iceland;Holkna;Not Threatened With Loss;66°11' 15°31' W
Iceland;Hordudalsa;Not Threatened With Loss;65°2' 21°48' W
Iceland;Hrutafjardara;Not Threatened With Loss;65°9' 21°9' W
Iceland;Huseyjarkvisl;Not Threatened With Loss;65°45' 19°35' W
Iceland;Hvita;Not Threatened With Loss;64°33' 21°50' W
Iceland;Kerlingadalsa Vatnsa;Not Threatened With Loss;63°24' 18°54' W
Iceland;Krossa;Not Threatened With Loss;65°17' 22°23' W
Iceland;Langa;Not Threatened With Loss;64°35' 22°0' W
Iceland;Langadalsa;Not Threatened With Loss;65°55' 22°20' W
Iceland;Laugardasa;Not Threatened With Loss;66°4' 22°40' W
Iceland;Laxa;Not Threatened With Loss;65°16' 21°8' W
Iceland;Laxa A Asum;Not Threatened With Loss;65°37' 22°21' W
Iceland;Laxa A Refasveit;Not Threatened With Loss;65°43' 20°17' W
Iceland;Laxa I Adaldal;Not Threatened With Loss;65°59' 17°25' W
Iceland;Laxa I Dolum;Not Threatened With Loss;65°7' 21°45' W
Iceland;Laxa I Kjos;Not Threatened With Loss;64°20' 20°38' W
Iceland;Laxa I Skef;Not Threatened With Loss;65°54' 19°50' W
Iceland;Laxa Skogarstrond;Not Threatened With Loss;65°2' 22°7' W
Iceland;Leirvogsa;Not Threatened With Loss;64°10' 21°40' W
Iceland;Mida;Not Threatened With Loss;65°2' 21°47' W
Iceland;Midfjardara;Not Threatened With Loss;65°21' 20°51' W
Iceland;Midfjardara;Not Threatened With Loss;66°6' 15°6' W
Iceland;Olfusa;Not Threatened With Loss;63°53' 20°13' W
Iceland;Ormarsa;Not Threatened With Loss;66°25' 15°55' W
Iceland;Rangar;Not Threatened With Loss;63°42' 20°33' W
Iceland;Sanda;Not Threatened With Loss;66°13' 15°36' W
Iceland;Sela;Not Threatened With Loss;65°47' 21°43' W
Iceland;Sela;Not Threatened With Loss;66°49' 14°50' W
Iceland;Setbergsa;Not Threatened With Loss;65°3' 22°34' W
Iceland;Skafta;Not Threatened With Loss;63°63' 17°45' W
Iceland;Skalfandafljot;Not Threatened With Loss;65°59' 17°40' W
Iceland;Stadara;Not Threatened With Loss;65°46' 21°47' W
Iceland;Stadarholsa;Not Threatened With Loss;65°24' 21°55' W
Iceland;Straumfjardara;Not Threatened With Loss;64°50' 22°40' W
Iceland;Svalbardsa;Not Threatened With Loss;66°13' 15°43' W
Iceland;Tungufljot;Not Threatened With Loss;63°27' 18°12' W
Iceland;Ulfarsa;Not Threatened With Loss;64°9' 21°45' W
Iceland;Vatndalsa;Not Threatened With Loss;65°37' 20°22' W
Iceland;Vesturdalsa;Not Threatened With Loss;65°45' 14°50' W
Iceland;Vididalsa;Not Threatened With Loss;65°36' 20°35' W
EU-Ireland;Straid;Lost;55°17' 7°19' W
EU-Ireland;Erne;Maintained;54°30' 8°11' W
EU-Ireland;Abbey;Not Threatened With Loss;54°30' 8°12' W
EU-Ireland;Adrigole;Not Threatened With Loss;51°41' 9°43' W
EU-Ireland;Argideen;Not Threatened With Loss;51°39' 8°46' W
EU-Ireland;Aughyvackeen;Not Threatened With Loss;52°57' 9°19' W
EU-Ireland;Ballinglen;Not Threatened With Loss;54°17' 9°22' W
EU-Ireland;Ballintra;Not Threatened With Loss;54°36' 8°8' W
EU-Ireland;Ballysadare;Not Threatened With Loss;54°12' 8°30' W
EU-Ireland;Bandon;Not Threatened With Loss;51°45' 8°40' W
EU-Ireland;Barrow;Not Threatened With Loss;52°30' 6°56' W
EU-Ireland;Behy;Not Threatened With Loss;52°3' 9°57' W
EU-Ireland;Black Water;Not Threatened With Loss;51°51' 9°44' W
EU-Ireland;Black Water;Not Threatened With Loss;52°16' 7°8' W
EU-Ireland;Blackwater Cork;Not Threatened With Loss;52°8' 7°54' W
EU-Ireland;Boyne;Not Threatened With Loss;53°43' 6°25' W
EU-Ireland;Bracky;Not Threatened With Loss;54°45' 8°26' W
EU-Ireland;Brick;Not Threatened With Loss;52°26' 9°37' W
EU-Ireland;Brusna;Not Threatened With Loss;54°7' 9°8' W
EU-Ireland;Bundorragha;Not Threatened With Loss;53°36' 9°45' W
EU-Ireland;Bungosteen;Not Threatened With Loss;54°39' 8°25' W
EU-Ireland;Bunowen;Not Threatened With Loss;53°46' 9°49' W
EU-Ireland;Caragh R System;Not Threatened With Loss;52°4' 9°54' W
EU-Ireland;Carhan;Not Threatened With Loss;51°56' 10°12' W
EU-Ireland;Carrownisky;Not Threatened With Loss;53°43' 9°53' W
EU-Ireland;Cashla/Costello;Not Threatened With Loss;53°16' 9°32' W
EU-Ireland;Castletown;Not Threatened With Loss;54°1' 6°25' W
EU-Ireland;Clady;Not Threatened With Loss;55°3' 8°18' W
EU-Ireland;Clarin;Not Threatened With Loss;53°13' 8°52' W
EU-Ireland;Clodiagh;Not Threatened With Loss;52°17' 7°18' W
EU-Ireland;Cloonaghmore/Palmerstown;Not Threatened With Loss;54°13' 9°15' W
EU-Ireland;Cloonee System;Not Threatened With Loss;51°48' 9°46' W
EU-Ireland;Colligan;Not Threatened With Loss;52°6' 7°38' W
EU-Ireland;Coomhola;Not Threatened With Loss;51°44' 9°26' W
EU-Ireland;Corock;Not Threatened With Loss;52°16' 6°45' W
EU-Ireland;Corrib;Not Threatened With Loss;53°16' 9°3' W
EU-Ireland;Cottoners;Not Threatened With Loss;52°6' 9°46' W
EU-Ireland;Crana;Not Threatened With Loss;55°8' 7°27' W
EU-Ireland;Croansaght;Not Threatened With Loss;51°45' 9°46' W
EU-Ireland;Culfin Sys inc. L Fee;Not Threatened With Loss;53°36' 9°53' W
EU-Ireland;Culoort;Not Threatened With Loss;55°21' 7°20' W
EU-Ireland;Currane;Not Threatened With Loss;51°49' 10°10' W
EU-Ireland;Dawros System;Not Threatened With Loss;53°34' 9°57' W
EU-Ireland;Dee;Not Threatened With Loss;53°52' 6°21' W
EU-Ireland;Donagh;Not Threatened With Loss;55°16' 7°15' W
EU-Ireland;Drowes;Not Threatened With Loss;54°28' 8°19'
EU-Ireland;Drumcliff R (inc Glencar Lake);Not Threatened With Loss;54°19' 8°30' W
EU-Ireland;Duff;Not Threatened With Loss;54°27' 8°22' W
EU-Ireland;Eany Water;Not Threatened With Loss;54°39' 8°16' W
EU-Ireland;Easky;Not Threatened With Loss;54°17' 8°57' W
EU-Ireland;Emlagh;Not Threatened With Loss;52°8' 9°57' W
EU-Ireland;Emlaghmore;Not Threatened With Loss;51°50' 10°14' W
EU-Ireland;Erriff Fishery;Not Threatened With Loss;53°36' 9°40' W
EU-Ireland;Esk;Not Threatened With Loss;54°39' 8°6' W
EU-Ireland;Fane R (Muckno L);Not Threatened With Loss;53°56' 6°23' W
EU-Ireland;Feale R System;Not Threatened With Loss;52°25' 9°32' W
EU-Ireland;Feohanagh;Not Threatened With Loss;52°12' 10°21' W
EU-Ireland;Fergus Sys;Not Threatened With Loss;52°48' 8°57' W
EU-Ireland;Ferta;Not Threatened With Loss;51°57' 10°10' W
EU-Ireland;Finisk;Not Threatened With Loss;52°7' 7°49' W
EU-Ireland;Finnihy;Not Threatened With Loss;51°52' 9°35' W
EU-Ireland;Flurry;Not Threatened With Loss;54°1' 6°21' W
EU-Ireland;Garavoge R Sys;Not Threatened With Loss;54°16' 8°28' W
EU-Ireland;Glen;Not Threatened With Loss;54°38' 8°38' W
EU-Ireland;Glenagannon;Not Threatened With Loss;55°16' 7°15' W
EU-Ireland;Glenamoy;Not Threatened With Loss;54°14' 9°42' W
EU-Ireland;Glengarriff;Not Threatened With Loss;51°44' 9°33' W
EU-Ireland;Glenna;Not Threatened With Loss;55°7' 8°8' W
EU-Ireland;Glenshelane;Not Threatened With Loss;52°8' 7°51' W
EU-Ireland;Glyde;Not Threatened With Loss;53°53' 6°21' W
EU-Ireland;Grange;Not Threatened With Loss;54°23' 8°32' W
EU-Ireland;Gweebarra;Not Threatened With Loss;54°54' 8°12' W
EU-Ireland;Gweedore/Crolly;Not Threatened With Loss;55°2' 8°16' W
EU-Ireland;Inagh;Not Threatened With Loss;52°56' 9°17' W
EU-Ireland;Inny;Not Threatened With Loss;51°51' 10°10' W
EU-Ireland;Kealincha;Not Threatened With Loss;51°41' 9°58' W
EU-Ireland;Kilcolgan/Dunkellin;Not Threatened With Loss;53°12' 8°52' W
EU-Ireland;Lackagh/Owencarrow;Not Threatened With Loss;55°7' 7°51' W
EU-Ireland;Laghy;Not Threatened With Loss;54°37' 8°6' W
EU-Ireland;Laune R Sys;Not Threatened With Loss;52°6' 9°45' W
EU-Ireland;Leaffona;Not Threatened With Loss;54°16' 9°3' W
EU-Ireland;Leannan;Not Threatened With Loss;55°2' 7°38' W
EU-Ireland;Lee;Not Threatened With Loss;52°15' 9°43' W
EU-Ireland;Lee R System;Not Threatened With Loss;51°53' 8°30' W
EU-Ireland;Licky;Not Threatened With Loss;51°59' 7°49' W
EU-Ireland;Lingaun;Not Threatened With Loss;52°20' 7°22' W
EU-Ireland;Lough Fadda;Not Threatened With Loss;51°44' 9°53' W
EU-Ireland;Mahon;Not Threatened With Loss;52°8' 7°22' W
EU-Ireland;Maine;Not Threatened With Loss;52°10' 9°38' W
EU-Ireland;Mealagh;Not Threatened With Loss;51°41' 9°26' W
EU-Ireland;Milltown;Not Threatened With Loss;52°8' 10°17' W
EU-Ireland;Moy;Not Threatened With Loss;54°6' 9°9' W
EU-Ireland;Muingnabo;Not Threatened With Loss;54°16' 9°43' W
EU-Ireland;Nore;Not Threatened With Loss;52°29' 7°3' W
EU-Ireland;Oily;Not Threatened With Loss;54°38' 8°23' W
EU-Ireland;Owenacurra;Not Threatened With Loss;0°0' 0°0' W
EU-Ireland;Owenagarney (Ratty);Not Threatened With Loss;52°42' 8°46' W
EU-Ireland;Owenascaul;Not Threatened With Loss;52°8' 10°3' W
EU-Ireland;Owenduff;Not Threatened With Loss;54°4' 9°50' W
EU-Ireland;Owenduff;Not Threatened With Loss;52°15' 6°45' W
EU-Ireland;Owenea;Not Threatened With Loss;54°46' 8°24' W
EU-Ireland;Owenglin/Clifden;Not Threatened With Loss;53°29' 10°1' W
EU-Ireland;Owenmore;Not Threatened With Loss;53°26' 9°52' W
EU-Ireland;Owenmore;Not Threatened With Loss;52°13' 10°10' W
EU-Ireland;Owenmore R (incl Carrowmore L);Not Threatened With Loss;54°8' 9°48' W
EU-Ireland;Owenshagh;Not Threatened With Loss;51°48' 9°46' W
EU-Ireland;Owentocker;Not Threatened With Loss;54°45' 8°25' W
EU-Ireland;Owenwee;Not Threatened With Loss;53°46' 9°34' W
EU-Ireland;Owenwee;Not Threatened With Loss;54°38' 8°38' W
EU-Ireland;Owreagh;Not Threatened With Loss;51°50' 9°54' W
EU-Ireland;Pollmounty;Not Threatened With Loss;52°27' 6°54' W
EU-Ireland;Roughty;Not Threatened With Loss;51°53' 9°32' W
EU-Ireland;Sheen;Not Threatened With Loss;51°52' 9°33' W
EU-Ireland;Sneem;Not Threatened With Loss;51°50' 9°54' W
EU-Ireland;Srahmore (incl L. Feeagh);Not Threatened With Loss;53°55' 9°34' W
EU-Ireland;Suir;Not Threatened With Loss;52°20' 7°26' W
EU-Ireland;Tay;Not Threatened With Loss;52°7' 7°27' W
EU-Ireland;Tourig;Not Threatened With Loss;51°58' 7°54' W
EU-Ireland;Tullaghobegley;Not Threatened With Loss;55°8' 8°7' W
EU-Ireland;Womanagh;Not Threatened With Loss;51°55' 7°57' W
EU-Ireland;Aille R-Clare;Threatened With Loss;53°0' 9°23' W
EU-Ireland;Annagheeragh R (inc Doo L);Threatened With Loss;52°46' 9°28' W
EU-Ireland;Avoca;Threatened With Loss;52°48' 6°10' W
EU-Ireland;Bride;Threatened With Loss;52°6' 7°59' W
EU-Ireland;Clonmany;Threatened With Loss;55°16' 7°25' W
EU-Ireland;Dargle;Threatened With Loss;53°12' 6°6' W
EU-Ireland;Deel;Threatened With Loss;52°36' 8°58' W
EU-Ireland;Doonbeg;Threatened With Loss;52°44' 9°32' W
EU-Ireland;Galey;Threatened With Loss;52°26' 9°33' W
EU-Ireland;Ilen;Threatened With Loss;51°33' 9°15' W
EU-Ireland;Isle;Threatened With Loss;54°57' 7°37' W
EU-Ireland;Knock;Threatened With Loss;53°15' 9°13' W
EU-Ireland;Liffey;Threatened With Loss;53°20' 6°18' W
EU-Ireland;Maigue;Threatened With Loss;52°34' 8°47' W
EU-Ireland;Newport R (incl. Beltra Lough);Threatened With Loss;53°53' 9°32' W
